WL(nm),ALI MS-1,ALI MS-2,ALI MS-3,ALI MS-4,ALI MS-4p,ALI MS-5p,ALI MS-5,ALI MS-7
1714,0,0,0,0,0,0,0.7785,0
1715,0,0,0,0,0,0,0.75847,0
1716,0,0,0,0,0,0,0.73952,0
1717,0,0,0,0,0,0,0.72123,0
1718,0,0,0,0,0,0,0.70163,0
1719,0,0,0,0,0,0,0.68298,0
1720,0,0,0,0,0,0,0.66518,0
1721,0,0,0,0,0,0,0.64823,0
1722,0,0,0,0,0,0,0.63061,0
1723,0,0,0,0,0,0,0.61392,0
1724,0,0,0,0,0,0,0.59742,0
1725,0,0,0,0,0,0,0.58027,0
1726,0,0,0,0,0,0,0.56461,0
1727,0,0,0,0,0,0,0.54968,0
1728,0,0,0,0,0,0,0.53352,0
1729,0,0,0,0,0,0,0.51798,0
1730,0,0,0,0,0,0,0.50098,0
1731,0,0,0,0,0,0,0.48294,0
1732,0,0,0,0,0,0,0.46398,0
1733,0,0,0,0,0,0,0.44484,0
1734,0,0,0,0,0,0,0.42333,0
1735,0,0,0,0,0,0,0.40141,0
1736,0,0,0,0,0,0,0.37931,0
1737,0,0,0,0,0,0,0.35556,0
1738,0,0,0,0,0,0,0.33102,0
1739,0,0,0,0,0,0,0.30729,0
1740,0,0,0,0,0,0,0.28232,0
1741,0,0,0,0,0,0,0.25705,0
1742,0,0,0,0,0,0,0.23357,0
1743,0,0,0,0,0,0,0.21224,0
1744,0,0,0,0,0,0,0.19031,0
1745,0,0,0,0,0,0,0.17142,0
1746,0,0,0,0,0,0,0.15353,0
1747,0,0,0,0,0,0,0.13685,0
1748,0,0,0,0,0,0,0.12177,0
1749,0,0,0,0,0,0,0.10911,0
1750,0,0,0,0,0,0,0.0972,0
1751,0,0,0,0,0,0,0.08667,0
1752,0,0,0,0,0,0,0.07752,0
1753,0,0,0,0,0,0,0.06926,0
1754,0,0,0,0,0,0,0.062,0
1755,0,0,0,0,0,0,0.05574,0
1756,0,0,0,0,0,0,0.05005,0
1757,0,0,0,0,0,0,0.04498,0
1758,0,0,0,0,0,0,0.04055,0
1759,0,0,0,0,0,0,0.03677,0
1760,0,0,0,0,0,0,0.0332,0
1761,0,0,0,0,0,0,0.03017,0
1762,0,0,0,0,0,0,0.02752,0
1763,0,0,0,0,0,0,0.02508,0
1764,0,0,0,0,0,0,0.02287,0
1765,0,0,0,0,0,0,0.02093,0
1766,0,0,0,0,0,0,0.0191,0
1767,0,0,0,0,0,0,0.01748,0
1768,0,0,0,0,0,0,0.01606,0
1769,0,0,0,0,0,0,0.01467,0
1770,0,0,0,0,0,0,0.01345,0
1771,0,0,0,0,0,0,0.01239,0
1772,0,0,0,0,0,0,0.01136,0
1773,0,0,0,0,0,0,0.01042,0
1774,0,0,0,0,0,0,0.00954,0
1775,0,0,0,0,0,0,0.00871,0
1776,0,0,0,0,0,0,0.00797,0
1777,0,0,0,0,0,0,0.00728,0
1778,0,0,0,0,0,0,0.00663,0
1779,0,0,0,0,0,0,0.00606,0
1780,0,0,0,0,0,0,0.00559,0
1781,0,0,0,0,0,0,0.00519,0
1782,0,0,0,0,0,0,0.00451,0
1783,0,0,0,0,0,0,0.00415,0
1784,0,0,0,0,0,0,0.00391,0
1785,0,0,0,0,0,0,0.00342,0
1786,0,0,0,0,0,0,0.00314,0
1787,0,0,0,0,0,0,0.00286,0
1788,0,0,0,0,0,0,0.0025,0
1789,0,0,0,0,0,0,0.00243,0
1790,0,0,0,0,0,0,0.00205,0
1791,0,0,0,0,0,0,0.00193,0
1792,0,0,0,0,0,0,0.00178,0
1793,0,0,0,0,0,0,0.00155,0
1794,0,0,0,0,0,0,0.00145,0
1795,0,0,0,0,0,0,0.00136,0
1796,0,0,0,0,0,0,0.00107,0
1797,0,0,0,0,0,0,0.00107,0
1798,0,0,0,0,0,0,0.00107,0
1799,0,0,0,0,0,0,0.00083,0
1800,0,0,0,0,0,0,0.00079,0
1801,0,0,0,0,0,0,0.00066,0
1802,0,0,0,0,0,0,0.00055,0
1803,0,0,0,0,0,0,0.00073,0
1804,0,0,0,0,0,0,0.00062,0
1805,0,0,0,0,0,0,0.00069,0
1806,0,0,0,0,0,0,0.00044,0
1807,0,0,0,0,0,0,0.00051,0
1808,0,0,0,0,0,0,0.00032,0
1809,0,0,0,0,0,0,0.00046,0
1810,0,0,0,0,0,0,0.00029,0
1811,0,0,0,0,0,0,0.00032,0
1812,0,0,0,0,0,0,0.00032,0
1813,0,0,0,0,0,0,0.00036,0
1814,0,0,0,0,0,0,0.00035,0
1815,0,0,0,0,0,0,0.00011,0
1816,0,0,0,0,0,0,0.00024,0
1817,0,0,0,0,0,0,0.00029,0
1818,0,0,0,0,0,0,0.00028,0
1819,0,0,0,0,0,0,0.00019,0
1820,0,0,0,0,0,0,0.00018,0
1821,0,0,0,0,0,0,0.00031,0
1822,0,0,0,0,0,0,0,0
1823,0,0,0,0,0,0,0.00033,0
1824,0,0,0,0,0,0,0.00011,0
1825,0,0,0,0,0,0,0.00019,0
1826,0,0,0,0,0,0,0.00019,0
1827,0,0,0,0,0,0,0.00005,0
1828,0,0,0,0,0,0,0.00018,0
1829,0,0,0,0,0,0,0.00011,0
1830,0,0,0,0,0,0,0.00007,0
1831,0,0,0,0,0,0,0.00013,0
1832,0,0,0,0,0,0,0.00014,0
1833,0,0,0,0,0,0,0.00017,0
1834,0,0,0,0,0,0,0.00008,0
1835,0,0,0,0,0,0,0.00009,0
1836,0,0,0,0,0,0,0.00015,0
1837,0,0,0,0,0,0,0.00014,0
1838,0,0,0,0,0,0,0.0001,0
1839,0,0,0,0,0,0,0,0
1840,0,0,0,0,0,0,0,0
1841,0,0,0,0,0,0,0,0
1842,0,0,0,0,0,0,0,0
1843,0,0,0,0,0,0,0,0
1844,0,0,0,0,0,0,0,0
1845,0,0,0,0,0,0,0,0
1846,0,0,0,0,0,0,0,0
1847,0,0,0,0,0,0,0,0
1848,0,0,0,0,0,0,0,0
1849,0,0,0,0,0,0,0,0
1850,0,0,0,0,0,0,0,0
1851,0,0,0,0,0,0,0,0
1852,0,0,0,0,0,0,0,0
1853,0,0,0,0,0,0,0,0
1854,0,0,0,0,0,0,0,0
1855,0,0,0,0,0,0,0,0
1856,0,0,0,0,0,0,0,0
1857,0,0,0,0,0,0,0,0
1858,0,0,0,0,0,0,0,0
1859,0,0,0,0,0,0,0,0
1860,0,0,0,0,0,0,0,0
1861,0,0,0,0,0,0,0,0
1862,0,0,0,0,0,0,0,0
1863,0,0,0,0,0,0,0,0
1864,0,0,0,0,0,0,0,0
1865,0,0,0,0,0,0,0,0
1866,0,0,0,0,0,0,0,0
1867,0,0,0,0,0,0,0,0
1868,0,0,0,0,0,0,0,0
1869,0,0,0,0,0,0,0,0
1870,0,0,0,0,0,0,0,0
1871,0,0,0,0,0,0,0,0
1872,0,0,0,0,0,0,0,0
1873,0,0,0,0,0,0,0,0
1874,0,0,0,0,0,0,0,0
1875,0,0,0,0,0,0,0,0
1876,0,0,0,0,0,0,0,0
1877,0,0,0,0,0,0,0,0
1878,0,0,0,0,0,0,0,0
1879,0,0,0,0,0,0,0,0
1880,0,0,0,0,0,0,0,0
1881,0,0,0,0,0,0,0,0
1882,0,0,0,0,0,0,0,0
1883,0,0,0,0,0,0,0,0
1884,0,0,0,0,0,0,0,0
1885,0,0,0,0,0,0,0,0
1886,0,0,0,0,0,0,0,0
1887,0,0,0,0,0,0,0,0
1888,0,0,0,0,0,0,0,0
1889,0,0,0,0,0,0,0,0
1890,0,0,0,0,0,0,0,0
1891,0,0,0,0,0,0,0,0
1892,0,0,0,0,0,0,0,0
1893,0,0,0,0,0,0,0,0
1894,0,0,0,0,0,0,0,0
1895,0,0,0,0,0,0,0,0
1896,0,0,0,0,0,0,0,0
1897,0,0,0,0,0,0,0,0
1898,0,0,0,0,0,0,0,0
1899,0,0,0,0,0,0,0,0
1900,0,0,0,0,0,0,0,0
1901,0,0,0,0,0,0,0,0
1902,0,0,0,0,0,0,0,0
1903,0,0,0,0,0,0,0,0
1904,0,0,0,0,0,0,0,0
1905,0,0,0,0,0,0,0,0
1906,0,0,0,0,0,0,0,0
1907,0,0,0,0,0,0,0,0
1908,0,0,0,0,0,0,0,0
1909,0,0,0,0,0,0,0,0
1910,0,0,0,0,0,0,0,0
1911,0,0,0,0,0,0,0,0
1912,0,0,0,0,0,0,0,0
1913,0,0,0,0,0,0,0,0
1914,0,0,0,0,0,0,0,0
1915,0,0,0,0,0,0,0,0
1916,0,0,0,0,0,0,0,0
1917,0,0,0,0,0,0,0,0
1918,0,0,0,0,0,0,0,0
1919,0,0,0,0,0,0,0,0
1920,0,0,0,0,0,0,0,0
1921,0,0,0,0,0,0,0,0
1922,0,0,0,0,0,0,0,0
1923,0,0,0,0,0,0,0,0
1924,0,0,0,0,0,0,0,0
1925,0,0,0,0,0,0,0,0
1926,0,0,0,0,0,0,0,0
1927,0,0,0,0,0,0,0,0
1928,0,0,0,0,0,0,0,0
1929,0,0,0,0,0,0,0,0
1930,0,0,0,0,0,0,0,0
1931,0,0,0,0,0,0,0,0
1932,0,0,0,0,0,0,0,0
1933,0,0,0,0,0,0,0,0
1934,0,0,0,0,0,0,0,0
1935,0,0,0,0,0,0,0,0
1936,0,0,0,0,0,0,0,0
1937,0,0,0,0,0,0,0,0
1938,0,0,0,0,0,0,0,0
1939,0,0,0,0,0,0,0,0
1940,0,0,0,0,0,0,0,0
1941,0,0,0,0,0,0,0,0
1942,0,0,0,0,0,0,0,0
1943,0,0,0,0,0,0,0,0
1944,0,0,0,0,0,0,0,0
1945,0,0,0,0,0,0,0,0
1946,0,0,0,0,0,0,0,0
1947,0,0,0,0,0,0,0,0
1948,0,0,0,0,0,0,0,0
1949,0,0,0,0,0,0,0,0
1950,0,0,0,0,0,0,0,0
1951,0,0,0,0,0,0,0,0
1952,0,0,0,0,0,0,0,0
1953,0,0,0,0,0,0,0,0
1954,0,0,0,0,0,0,0,0
1955,0,0,0,0,0,0,0,0
1956,0,0,0,0,0,0,0,0
1957,0,0,0,0,0,0,0,0
1958,0,0,0,0,0,0,0,0
1959,0,0,0,0,0,0,0,0
1960,0,0,0,0,0,0,0,0
1961,0,0,0,0,0,0,0,0
1962,0,0,0,0,0,0,0,0
1963,0,0,0,0,0,0,0,0
1964,0,0,0,0,0,0,0,0
1965,0,0,0,0,0,0,0,0
1966,0,0,0,0,0,0,0,0
1967,0,0,0,0,0,0,0,0
1968,0,0,0,0,0,0,0,0
1969,0,0,0,0,0,0,0,0
1970,0,0,0,0,0,0,0,0
1971,0,0,0,0,0,0,0,0
1972,0,0,0,0,0,0,0,0
1973,0,0,0,0,0,0,0,0
1974,0,0,0,0,0,0,0,0
1975,0,0,0,0,0,0,0,0
1976,0,0,0,0,0,0,0,0
1977,0,0,0,0,0,0,0,0
1978,0,0,0,0,0,0,0,0
1979,0,0,0,0,0,0,0,0
1980,0,0,0,0,0,0,0,0.00014
1981,0,0,0,0,0,0,0,0.00021
1982,0,0,0,0,0,0,0,0.00017
1983,0,0,0,0,0,0,0,0.00021
1984,0,0,0,0,0,0,0,0.00025
1985,0,0,0,0,0,0,0,0.00026
1986,0,0,0,0,0,0,0,0.00019
1987,0,0,0,0,0,0,0,0.00026
1988,0,0,0,0,0,0,0,0.00031
1989,0,0,0,0,0,0,0,0.00027
1990,0,0,0,0,0,0,0,0.00022
1991,0,0,0,0,0,0,0,0.00035
1992,0,0,0,0,0,0,0,0.00038
1993,0,0,0,0,0,0,0,0.00038
1994,0,0,0,0,0,0,0,0.00031
1995,0,0,0,0,0,0,0,0.00041
1996,0,0,0,0,0,0,0,0.00036
1997,0,0,0,0,0,0,0,0.0005
1998,0,0,0,0,0,0,0,0.00037
1999,0,0,0,0,0,0,0,0.00048
2000,0,0,0,0,0,0,0,0.00056
2001,0,0,0,0,0,0,0,0.00048
2002,0,0,0,0,0,0,0,0.00051
2003,0,0,0,0,0,0,0,0.00066
2004,0,0,0,0,0,0,0,0.00053
2005,0,0,0,0,0,0,0,0.00067
2006,0,0,0,0,0,0,0,0.00078
2007,0,0,0,0,0,0,0,0.0007
2008,0,0,0,0,0,0,0,0.00092
2009,0,0,0,0,0,0,0,0.00084
2010,0,0,0,0,0,0,0,0.00088
2011,0,0,0,0,0,0,0,0.001
2012,0,0,0,0,0,0,0,0.00099
2013,0,0,0,0,0,0,0,0.00106
2014,0,0,0,0,0,0,0,0.00117
2015,0,0,0,0,0,0,0,0.00123
2016,0,0,0,0,0,0,0,0.0014
2017,0,0,0,0,0,0,0,0.00152
2018,0,0,0,0,0,0,0,0.00163
2019,0,0,0,0,0,0,0,0.0017
2020,0,0,0,0,0,0,0,0.0018
2021,0,0,0,0,0,0,0,0.00193
2022,0,0,0,0,0,0,0,0.00215
2023,0,0,0,0,0,0,0,0.00236
2024,0,0,0,0,0,0,0,0.00249
2025,0,0,0,0,0,0,0,0.00268
2026,0,0,0,0,0,0,0,0.00285
2027,0,0,0,0,0,0,0,0.00312
2028,0,0,0,0,0,0,0,0.00341
2029,0,0,0,0,0,0,0,0.00358
2030,0,0,0,0,0,0,0,0.00387
2031,0,0,0,0,0,0,0,0.00424
2032,0,0,0,0,0,0,0,0.00453
2033,0,0,0,0,0,0,0,0.00494
2034,0,0,0,0,0,0,0,0.00524
2035,0,0,0,0,0,0,0,0.00578
2036,0,0,0,0,0,0,0,0.00618
2037,0,0,0,0,0,0,0,0.00661
2038,0,0,0,0,0,0,0,0.00725
2039,0,0,0,0,0,0,0,0.00785
2040,0,0,0,0,0,0,0,0.00843
2041,0,0,0,0,0,0,0,0.0094
2042,0,0,0,0,0,0,0,0.00989
2043,0,0,0,0,0,0,0,0.01095
2044,0,0,0,0,0,0,0,0.01187
2045,0,0,0,0,0,0,0,0.01262
2046,0,0,0,0,0,0,0,0.01385
2047,0,0,0,0,0,0,0,0.01518
2048,0,0,0,0,0,0,0,0.01642
2049,0,0,0,0,0,0,0,0.0179
2050,0,0,0,0,0,0,0,0.01967
2051,0,0,0,0,0,0,0,0.02117
2052,0,0,0,0,0,0,0,0.02335
2053,0,0,0,0,0,0,0,0.02551
2054,0,0,0,0,0,0,0,0.02791
2055,0,0,0,0,0,0,0,0.03066
2056,0,0,0,0,0,0,0,0.03372
2057,0,0,0,0,0,0,0,0.03684
2058,0,0,0,0,0,0,0,0.04044
2059,0,0,0,0,0,0,0,0.04461
2060,0,0,0,0,0,0,0,0.04925
2061,0,0,0,0,0,0,0,0.05404
2062,0,0,0,0,0,0,0,0.05953
2063,0,0,0,0,0,0,0,0.06546
2064,0,0,0,0,0,0,0,0.07182
2065,0,0,0,0,0,0,0,0.07928
2066,0,0,0,0,0,0,0,0.0877
2067,0,0,0,0,0,0,0,0.09613
2068,0,0,0,0,0,0,0,0.10619
2069,0,0,0,0,0,0,0,0.11685
2070,0,0,0,0,0,0,0,0.1283
2071,0,0,0,0,0,0,0,0.14167
2072,0,0,0,0,0,0,0,0.15662
2073,0,0,0,0,0,0,0,0.17203
2074,0,0,0,0,0,0,0,0.18963
2075,0,0,0,0,0,0,0,0.20804
2076,0,0,0,0,0,0,0,0.22796
2077,0,0,0,0,0,0,0,0.25009
2078,0,0,0,0,0,0,0,0.27406
2079,0,0,0,0,0,0,0,0.29895
2080,0,0,0,0,0,0,0,0.32498
2081,0,0,0,0,0,0,0,0.35437
2082,0,0,0,0,0,0,0,0.38334
2083,0,0,0,0,0,0,0,0.41447
2084,0,0,0,0,0,0,0,0.44666
2085,0,0,0,0,0,0,0,0.47978
2086,0,0,0,0,0,0,0,0.51165
2087,0,0,0,0,0,0,0,0.54447
2088,0,0,0,0,0,0,0,0.57797
2089,0,0,0,0,0,0,0,0.60982
2090,0,0,0,0,0,0,0,0.64019
2091,0,0,0,0,0,0,0,0.67014
2092,0,0,0,0,0,0,0,0.69809
2093,0,0,0,0,0,0,0,0.72426
2094,0,0,0,0,0,0,0,0.7494
2095,0,0,0,0,0,0,0,0.77323
2096,0,0,0,0,0,0,0,0.79444
2097,0,0,0,0,0,0,0,0.81453
2098,0,0,0,0,0,0,0,0.83124
2099,0,0,0,0,0,0,0,0.84595
2100,0,0,0,0,0,0,0,0.85951
2101,0,0,0,0,0,0,0,0.87247
2102,0,0,0,0,0,0,0,0.88251
2103,0,0,0,0,0,0,0,0.89228
2104,0,0,0,0,0,0,0,0.89986
2105,0,0,0,0,0,0,0,0.90562
2106,0,0,0,0,0,0,0,0.91136
2107,0,0,0,0,0,0,0,0.91619
2108,0,0,0,0,0,0,0,0.92149
2109,0,0,0,0,0,0,0,0.92459
2110,0,0,0,0,0,0,0,0.92812
2111,0,0,0,0,0,0,0,0.93116
2112,0,0,0,0,0,0,0,0.93421
2113,0,0,0,0,0,0,0,0.93659
2114,0,0,0,0,0,0,0,0.93833
2115,0,0,0,0,0,0,0,0.94012
2116,0,0,0,0,0,0,0,0.94241
2117,0,0,0,0,0,0,0,0.94373
2118,0,0,0,0,0,0,0,0.9444
2119,0,0,0,0,0,0,0,0.94596
2120,0,0,0,0,0,0,0,0.94586
2121,0,0,0,0,0,0,0,0.94652
2122,0,0,0,0,0,0,0,0.94673
2123,0,0,0,0,0,0,0,0.94853
2124,0,0,0,0,0,0,0,0.94905
2125,0,0,0,0,0,0,0,0.94996
2126,0,0,0,0,0,0,0,0.9501
2127,0,0,0,0,0,0,0,0.94998
2128,0,0,0,0,0,0,0,0.95052
2129,0,0,0,0,0,0,0,0.95057
2130,0,0,0,0,0,0,0,0.95093
2131,0,0,0,0,0,0,0,0.95048
2132,0,0,0,0,0,0,0,0.9512
2133,0,0,0,0,0,0,0,0.95098
2134,0,0,0,0,0,0,0,0.94969
2135,0,0,0,0,0,0,0,0.94866
2136,0,0,0,0,0,0,0,0.94872
2137,0,0,0,0,0,0,0,0.94838
2138,0,0,0,0,0,0,0,0.94892
2139,0,0,0,0,0,0,0,0.94866
2140,0,0,0,0,0,0,0,0.94849
2141,0,0,0,0,0,0,0,0.94789
2142,0,0,0,0,0,0,0,0.94679
2143,0,0,0,0,0,0,0,0.94715
2144,0,0,0,0,0,0,0,0.94704
2145,0,0,0,0,0,0,0,0.9481
2146,0,0,0,0,0,0,0,0.94738
2147,0,0,0,0,0,0,0,0.94731
2148,0,0,0,0,0,0,0,0.94579
2149,0,0,0,0,0,0,0,0.94676
2150,0,0,0,0,0,0,0,0.9445
2151,0,0,0,0,0,0,0,0.94526
2152,0,0,0,0,0,0,0,0.94288
2153,0,0,0,0,0,0,0,0.94548
2154,0,0,0,0,0,0,0,0.94268
2155,0,0,0,0,0,0,0,0.94438
2156,0,0,0,0,0,0,0,0.93979
2157,0,0,0,0,0,0,0,0.94313
2158,0,0,0,0,0,0,0,0.93709
2159,0,0,0,0,0,0,0,0.94404
2160,0,0,0,0,0,0,0,0.93796
2161,0,0,0,0,0,0,0,0.94232
2162,0,0,0,0,0,0,0,0.93382
2163,0,0,0,0,0,0,0,0.94628
2164,0,0,0,0,0,0,0,0.93076
2165,0,0,0,0,0,0,0,0.94448
2166,0,0,0,0,0,0,0,0.93935
2167,0,0,0,0,0,0,0,0.94114
2168,0,0,0,0,0,0,0,0.94026
2169,0,0,0,0,0,0,0,0.94164
2170,0,0,0,0,0,0,0,0.94068
2171,0,0,0,0,0,0,0,0.9424
2172,0,0,0,0,0,0,0,0.94213
2173,0,0,0,0,0,0,0,0.9442
2174,0,0,0,0,0,0,0,0.94348
2175,0,0,0,0,0,0,0,0.94538
2176,0,0,0,0,0,0,0,0.94511
2177,0,0,0,0,0,0,0,0.94593
2178,0,0,0,0,0,0,0,0.94578
2179,0,0,0,0,0,0,0,0.94654
2180,0,0,0,0,0,0,0,0.94663
2181,0,0,0,0,0,0,0,0.94921
2182,0,0,0,0,0,0,0,0.94832
2183,0,0,0,0,0,0,0,0.95229
2184,0,0,0,0,0,0,0,0.94928
2185,0,0,0,0,0,0,0,0.95249
2186,0,0,0,0,0,0,0,0.9503
2187,0,0,0,0,0,0,0,0.95495
2188,0,0,0,0,0,0,0,0.95753
2189,0,0,0,0,0,0,0,0.95553
2190,0,0,0,0,0,0,0,0.95715
2191,0,0,0,0,0,0,0,0.95623
2192,0,0,0,0,0,0,0,0.95821
2193,0,0,0,0,0,0,0,0.95752
2194,0,0,0,0,0,0,0,0.959
2195,0,0,0,0,0,0,0,0.9594
2196,0,0,0,0,0,0,0,0.96185
2197,0,0,0,0,0,0,0,0.96256
2198,0,0,0,0,0,0,0,0.96294
2199,0,0,0,0,0,0,0,0.96357
2200,0,0,0,0,0,0,0,0.96423
2201,0,0,0,0,0,0,0,0.96508
2202,0,0,0,0,0,0,0,0.96664
2203,0,0,0,0,0,0,0,0.96719
2204,0,0,0,0,0,0,0,0.96818
2205,0,0,0,0,0,0,0,0.96773
2206,0,0,0,0,0,0,0,0.96827
2207,0,0,0,0,0,0,0,0.96805
2208,0,0,0,0,0,0,0,0.96916
2209,0,0,0,0,0,0,0,0.96973
2210,0,0,0,0,0,0,0,0.97098
2211,0,0,0,0,0,0,0,0.97151
2212,0,0,0,0,0,0,0,0.97222
2213,0,0,0,0,0,0,0,0.9724
2214,0,0,0,0,0,0,0,0.97222
2215,0,0,0,0,0,0,0,0.97264
2216,0,0,0,0,0,0,0,0.97415
2217,0,0,0,0,0,0,0,0.97548
2218,0,0,0,0,0,0,0,0.97617
2219,0,0,0,0,0,0,0,0.97603
2220,0,0,0,0,0,0,0,0.97633
2221,0,0,0,0,0,0,0,0.97583
2222,0,0,0,0,0,0,0,0.97657
2223,0,0,0,0,0,0,0,0.97697
2224,0,0,0,0,0,0,0,0.97783
2225,0,0,0,0,0,0,0,0.97788
2226,0,0,0,0,0,0,0,0.97839
2227,0,0,0,0,0,0,0,0.97723
2228,0,0,0,0,0,0,0,0.97758
2229,0,0,0,0,0,0,0,0.9771
2230,0,0,0,0,0,0,0,0.97751
2231,0,0,0,0,0,0,0,0.97817
2232,0,0,0,0,0,0,0,0.97957
2233,0,0,0,0,0,0,0,0.97934
2234,0,0,0,0,0,0,0,0.97922
2235,0,0,0,0,0,0,0,0.97899
2236,0,0,0,0,0,0,0,0.97945
2237,0,0,0,0,0,0,0,0.97949
2238,0,0,0,0,0,0,0,0.98107
2239,0,0,0,0,0,0,0,0.98148
2240,0,0,0,0,0,0,0,0.98162
2241,0,0,0,0,0,0,0,0.98027
2242,0,0,0,0,0,0,0,0.98072
2243,0,0,0,0,0,0,0,0.9803
2244,0,0,0,0,0,0,0,0.98081
2245,0,0,0,0,0,0,0,0.98128
2246,0,0,0,0,0,0,0,0.98203
2247,0,0,0,0,0,0,0,0.98199
2248,0,0,0,0,0,0,0,0.98203
2249,0,0,0,0,0,0,0,0.98189
2250,0,0,0,0,0,0,0,0.98204
2251,0,0,0,0,0,0,0,0.98161
2252,0,0,0,0,0,0,0,0.98362
2253,0,0,0,0,0,0,0,0.98406
2254,0,0,0,0,0,0,0,0.9846
2255,0,0,0,0,0,0,0,0.98377
2256,0,0,0,0,0,0,0,0.9832
2257,0,0,0,0,0,0,0,0.98276
2258,0,0,0,0,0,0,0,0.98335
2259,0,0,0,0,0,0,0,0.98323
2260,0,0,0,0,0,0,0,0.98447
2261,0,0,0,0,0,0,0,0.98506
2262,0,0,0,0,0,0,0,0.98417
2263,0,0,0,0,0,0,0,0.98493
2264,0,0,0,0,0,0,0,0.98352
2265,0,0,0,0,0,0,0,0.98471
2266,0,0,0,0,0,0,0,0.98523
2267,0,0,0,0,0,0,0,0.98698
2268,0,0,0,0,0,0,0,0.9875
2269,0,0,0,0,0,0,0,0.988
2270,0,0,0,0,0,0,0,0.98853
2271,0,0,0,0,0,0,0,0.98874
2272,0,0,0,0,0,0,0,0.98975
2273,0,0,0,0,0,0,0,0.991
2274,0,0,0,0,0,0,0,0.99264
2275,0,0,0,0,0,0,0,0.99386
2276,0,0,0,0,0,0,0,0.9944
2277,0,0,0,0,0,0,0,0.99424
2278,0,0,0,0,0,0,0,0.99426
2279,0,0,0,0,0,0,0,0.99532
2280,0,0,0,0,0,0,0,0.99651
2281,0,0,0,0,0,0,0,0.99749
2282,0,0,0,0,0,0,0,0.99721
2283,0,0,0,0,0,0,0,0.99768
2284,0,0,0,0,0,0,0,0.99772
2285,0,0,0,0,0,0,0,0.99765
2286,0,0,0,0,0,0,0,0.9979
2287,0,0,0,0,0,0,0,0.99873
2288,0,0,0,0,0,0,0,0.9991
2289,0,0,0,0,0,0,0,1
2290,0,0,0,0,0,0,0,0.99961
2291,0,0,0,0,0,0,0,0.99917
2292,0,0,0,0,0,0,0,0.99858
2293,0,0,0,0,0,0,0,0.99813
2294,0,0,0,0,0,0,0,0.99912
2295,0,0,0,0,0,0,0,0.99919
2296,0,0,0,0,0,0,0,0.99923
2297,0,0,0,0,0,0,0,0.99833
2298,0,0,0,0,0,0,0,0.99741
2299,0,0,0,0,0,0,0,0.99646
2300,0,0,0,0,0,0,0,0.99632
2301,0,0,0,0,0,0,0,0.99504
2302,0,0,0,0,0,0,0,0.99503
2303,0,0,0,0,0,0,0,0.99418
2304,0,0,0,0,0,0,0,0.99305
2305,0,0,0,0,0,0,0,0.99168
2306,0,0,0,0,0,0,0,0.99084
2307,0,0,0,0,0,0,0,0.9895
2308,0,0,0,0,0,0,0,0.98811
2309,0,0,0,0,0,0,0,0.98754
2310,0,0,0,0,0,0,0,0.98707
2311,0,0,0,0,0,0,0,0.98604
2312,0,0,0,0,0,0,0,0.98492
2313,0,0,0,0,0,0,0,0.98272
2314,0,0,0,0,0,0,0,0.98093
2315,0,0,0,0,0,0,0,0.9805
2316,0,0,0,0,0,0,0,0.9795
2317,0,0,0,0,0,0,0,0.97897
2318,0,0,0,0,0,0,0,0.97825
2319,0,0,0,0,0,0,0,0.97711
2320,0,0,0,0,0,0,0,0.9764
2321,0,0,0,0,0,0,0,0.97491
2322,0,0,0,0,0,0,0,0.97483
2323,0,0,0,0,0,0,0,0.97377
2324,0,0,0,0,0,0,0,0.97351
2325,0,0,0,0,0,0,0,0.97328
2326,0,0,0,0,0,0,0,0.97155
2327,0,0,0,0,0,0,0,0.96923
2328,0,0,0,0,0,0,0,0.96701
2329,0,0,0,0,0,0,0,0.96426
2330,0,0,0,0,0,0,0,0.96265
2331,0,0,0,0,0,0,0,0.96033
2332,0,0,0,0,0,0,0,0.95824
2333,0,0,0,0,0,0,0,0.95503
2334,0,0,0,0,0,0,0,0.95232
2335,0,0,0,0,0,0,0,0.94846
2336,0,0,0,0,0,0,0,0.9449
2337,0,0,0,0,0,0,0,0.94123
2338,0,0,0,0,0,0,0,0.93783
2339,0,0,0,0,0,0,0,0.93272
2340,0,0,0,0,0,0,0,0.92813
2341,0,0,0,0,0,0,0,0.92202
2342,0,0,0,0,0,0,0,0.91502
2343,0,0,0,0,0,0,0,0.90767
2344,0,0,0,0,0,0,0,0.89894
2345,0,0,0,0,0,0,0,0.88981
2346,0,0,0,0,0,0,0,0.87966
2347,0,0,0,0,0,0,0,0.86743
2348,0,0,0,0,0,0,0,0.85398
2349,0,0,0,0,0,0,0,0.83998
2350,0,0,0,0,0,0,0,0.82276
2351,0,0,0,0,0,0,0,0.80392
2352,0,0,0,0,0,0,0,0.78296
2353,0,0,0,0,0,0,0,0.76193
2354,0,0,0,0,0,0,0,0.73887
2355,0,0,0,0,0,0,0,0.71547
2356,0,0,0,0,0,0,0,0.68978
2357,0,0,0,0,0,0,0,0.66259
2358,0,0,0,0,0,0,0,0.63582
2359,0,0,0,0,0,0,0,0.60853
2360,0,0,0,0,0,0,0,0.58083
2361,0,0,0,0,0,0,0,0.55199
2362,0,0,0,0,0,0,0,0.52532
2363,0,0,0,0,0,0,0,0.49658
2364,0,0,0,0,0,0,0,0.4679
2365,0,0,0,0,0,0,0,0.44151
